20151026	2332   	友訊                	    .4577	     1054	    .00	    .63	    .26	   10.95
20151026	2337   	旺宏                	    .8114	     6446	    .00	    .85	    .80	    4.95
20151026	2338   	光罩                	   -.3706	       37	    .00	    .65	   1.27	    8.08
20151026	2340   	光磊                	   2.3530	     3450	  11.08	    .79	    .98	   10.75
20151026	2342   	茂矽                	  -4.6520	      187	    .00	    .83	    .59	    2.31
20151026	2344   	華邦電              	   2.9024	    24456	   7.81	    .77	    .77	    8.04
20151026	2345   	智邦                	   5.1293	    15325	  16.81	   1.48	    .47	   20.00
20151026	2347   	聯強                	   1.6024	     3420	  10.30	   1.37	    .17	   34.60
20151026	2348   	海悅                	    .0000	        0	  58.06	   2.96	   2.40	   36.00
20151026	2349   	錸德                	   1.3378	     6935	    .00	    .47	    .66	    3.01
20151026	2351   	順德                	   1.0714	      760	   7.35	   1.13	    .53	   28.15
20151026	2352   	佳世達              	    .4474	     5648	   6.91	    .87	    .16	   11.20
20151026	2353   	宏碁                	   1.4035	     6676	  29.29	    .70	    .15	   14.35
20151026	2354   	鴻準                	   2.2498	     8232	   9.13	   1.50	   1.16	   89.90
